#,Date-Time (EDT),Temperature   (°C),Started,Button Down,Button Up,End of File
2939,06/13/2025 03:19:52,,,,Logged,
2940,06/13/2025 03:19:56,,,Logged,,
2941,06/13/2025 03:19:58,,,Logged,Logged,
2942,06/13/2025 03:19:59,,,,Logged,
2943,06/13/2025 03:20:03,,,Logged,,
2944,06/13/2025 03:20:05,,,,Logged,
2945,06/13/2025 03:24:44,15.01,,,,
2946,06/13/2025 03:29:44,14.88,,,,
2947,06/13/2025 03:34:44,14.84,,,,
2948,06/13/2025 03:39:44,14.84,,,,
2949,06/13/2025 03:44:44,14.88,,,,
2950,06/13/2025 03:49:44,14.88,,,,
2951,06/13/2025 03:54:44,14.88,,,,
2952,06/13/2025 03:59:44,14.84,,,,
2953,06/13/2025 04:04:44,14.71,,,,
2954,06/13/2025 04:09:44,14.80,,,,
2955,06/13/2025 04:14:44,14.71,,,,
2956,06/13/2025 04:19:44,14.71,,,,
2957,06/13/2025 04:24:44,14.75,,,,
2958,06/13/2025 04:29:44,14.75,,,,
2959,06/13/2025 04:34:44,14.71,,,,
2960,06/13/2025 04:39:44,14.71,,,,
2961,06/13/2025 04:44:44,14.75,,,,
2962,06/13/2025 04:49:44,14.67,,,,
2963,06/13/2025 04:54:44,14.71,,,,
2964,06/13/2025 04:59:44,14.58,,,,
2965,06/13/2025 05:04:44,14.58,,,,
2966,06/13/2025 05:09:44,14.58,,,,
2967,06/13/2025 05:14:44,14.54,,,,
2968,06/13/2025 05:19:44,14.41,,,,
2969,06/13/2025 05:24:44,14.41,,,,
2970,06/13/2025 05:29:44,14.45,,,,
2971,06/13/2025 05:34:44,14.45,,,,
2972,06/13/2025 05:39:44,14.50,,,,
2973,06/13/2025 05:44:44,14.50,,,,
2974,06/13/2025 05:49:44,14.54,,,,
2975,06/13/2025 05:54:44,14.50,,,,
2976,06/13/2025 05:59:44,14.50,,,,
2977,06/13/2025 06:04:44,14.41,,,,
2978,06/13/2025 06:09:44,14.50,,,,
2979,06/13/2025 06:14:44,14.50,,,,
2980,06/13/2025 06:19:44,14.58,,,,
2981,06/13/2025 06:24:44,14.67,,,,
2982,06/13/2025 06:29:44,14.71,,,,
2983,06/13/2025 06:34:44,14.84,,,,
2984,06/13/2025 06:39:44,14.75,,,,
2985,06/13/2025 06:44:44,14.84,,,,
2986,06/13/2025 06:49:44,14.88,,,,
2987,06/13/2025 06:54:44,14.93,,,,
2988,06/13/2025 06:59:44,15.14,,,,
2989,06/13/2025 07:04:44,15.31,,,,
2990,06/13/2025 07:09:44,15.44,,,,
2991,06/13/2025 07:14:44,15.53,,,,
2992,06/13/2025 07:19:44,15.61,,,,
2993,06/13/2025 07:24:44,15.48,,,,
2994,06/13/2025 07:29:44,15.31,,,,
2995,06/13/2025 07:34:44,15.36,,,,
2996,06/13/2025 07:39:44,15.27,,,,
2997,06/13/2025 07:44:44,15.23,,,,
2998,06/13/2025 07:49:44,15.06,,,,
2999,06/13/2025 07:54:44,14.93,,,,
3000,06/13/2025 07:59:44,14.88,,,,
3001,06/13/2025 08:04:44,15.01,,,,
3002,06/13/2025 08:09:44,15.10,,,,
3003,06/13/2025 08:14:44,14.97,,,,
3004,06/13/2025 08:19:44,14.93,,,,
3005,06/13/2025 08:24:44,14.88,,,,
3006,06/13/2025 08:29:44,14.84,,,,
3007,06/13/2025 08:34:44,14.71,,,,
3008,06/13/2025 08:39:44,14.63,,,,
3009,06/13/2025 08:44:44,14.58,,,,
3010,06/13/2025 08:49:44,14.54,,,,
3011,06/13/2025 08:54:44,14.45,,,,
3012,06/13/2025 08:59:44,14.41,,,,
3013,06/13/2025 09:04:44,14.37,,,,
3014,06/13/2025 09:09:44,14.41,,,,
3015,06/13/2025 09:14:44,14.41,,,,
3016,06/13/2025 09:19:44,14.24,,,,
3017,06/13/2025 09:24:44,14.24,,,,
3018,06/13/2025 09:29:44,14.11,,,,
3019,06/13/2025 09:34:44,14.07,,,,
3020,06/13/2025 09:39:44,14.20,,,,
3021,06/13/2025 09:44:44,14.15,,,,
3022,06/13/2025 09:49:44,14.07,,,,
3023,06/13/2025 09:54:44,13.98,,,,
3024,06/13/2025 09:59:44,13.90,,,,
3025,06/13/2025 10:04:44,13.90,,,,
3026,06/13/2025 10:09:44,13.90,,,,
3027,06/13/2025 10:14:44,13.85,,,,
3028,06/13/2025 10:19:44,13.85,,,,
3029,06/13/2025 10:24:44,13.98,,,,
3030,06/13/2025 10:29:44,13.94,,,,
3031,06/13/2025 10:34:44,13.94,,,,
3032,06/13/2025 10:39:44,13.90,,,,
3033,06/13/2025 10:44:44,13.81,,,,
3034,06/13/2025 10:49:44,13.73,,,,
3035,06/13/2025 10:54:44,13.51,,,,
3036,06/13/2025 10:59:44,13.60,,,,
3037,06/13/2025 11:04:44,13.47,,,,
3038,06/13/2025 11:09:44,13.55,,,,
3039,06/13/2025 11:14:44,12.57,,,,
3040,06/13/2025 11:19:44,12.14,,,,
3041,06/13/2025 11:24:44,13.17,,,,
3042,06/13/2025 11:29:44,13.30,,,,
3043,06/13/2025 11:34:44,13.51,,,,
3044,06/13/2025 11:39:44,13.64,,,,
3045,06/13/2025 11:44:44,13.60,,,,
3046,06/13/2025 11:49:44,13.30,,,,
3047,06/13/2025 11:53:05,,,Logged,,
3048,06/13/2025 11:53:06,,,,Logged,
3049,06/13/2025 11:53:08,,,Logged,,
3050,06/13/2025 11:53:10,,,,Logged,
3051,06/13/2025 11:53:14,,,Logged,,
3052,06/13/2025 11:53:16,,,,Logged,
3053,06/13/2025 11:53:25,,,Logged,Logged,
3054,06/13/2025 11:53:29,,,Logged,,
3055,06/13/2025 11:53:32,,,,Logged,
3056,06/13/2025 11:53:34,,,Logged,,
3057,06/13/2025 11:53:43,,,,Logged,
3058,06/13/2025 11:53:44,,,Logged,,
3059,06/13/2025 11:53:47,,,,Logged,
3060,06/13/2025 11:53:49,,,Logged,,
3061,06/13/2025 11:53:54,,,,Logged,
3062,06/13/2025 11:53:56,,,Logged,,
3063,06/13/2025 11:54:00,,,,Logged,
3064,06/13/2025 11:54:01,,,Logged,,
3065,06/13/2025 11:54:10,,,,Logged,
3066,06/13/2025 11:54:11,,,Logged,,
3067,06/13/2025 11:54:17,,,,Logged,
3068,06/13/2025 11:54:18,,,Logged,,
3069,06/13/2025 11:54:44,13.25,,,,
3070,06/13/2025 11:59:44,12.91,,,,
3071,06/13/2025 12:04:44,12.65,,,,
3072,06/13/2025 12:09:44,13.04,,,,
3073,06/13/2025 12:14:44,13.38,,,,
3074,06/13/2025 12:19:44,13.43,,,,
3075,06/13/2025 12:24:44,13.38,,,,
3076,06/13/2025 12:29:44,13.47,,,,
3077,06/13/2025 12:34:44,12.95,,,,
3078,06/13/2025 12:39:44,12.91,,,,
3079,06/13/2025 12:44:44,12.82,,,,
3080,06/13/2025 12:49:44,12.95,,,,
3081,06/13/2025 12:54:44,13.17,,,,
3082,06/13/2025 12:59:44,13.08,,,,
3083,06/13/2025 13:04:44,12.95,,,,
3084,06/13/2025 13:09:44,13.30,,,,
3085,06/13/2025 13:14:44,13.64,,,,
3086,06/13/2025 13:19:44,13.68,,,,
3087,06/13/2025 13:24:44,13.73,,,,
3088,06/13/2025 13:29:44,13.51,,,,
3089,06/13/2025 13:34:44,13.55,,,,
3090,06/13/2025 13:39:44,13.51,,,,
3091,06/13/2025 13:44:44,13.73,,,,
3092,06/13/2025 13:49:44,13.64,,,,
3093,06/13/2025 13:54:44,13.77,,,,
3094,06/13/2025 13:59:44,14.15,,,,
3095,06/13/2025 14:04:44,14.33,,,,
3096,06/13/2025 14:09:44,14.37,,,,
3097,06/13/2025 14:14:44,14.37,,,,
3098,06/13/2025 14:19:44,14.37,,,,
3099,06/13/2025 14:24:44,14.45,,,,
3100,06/13/2025 14:29:44,14.45,,,,
3101,06/13/2025 14:34:44,14.41,,,,
3102,06/13/2025 14:39:44,14.33,,,,
3103,06/13/2025 14:44:44,14.33,,,,
3104,06/13/2025 14:49:44,14.20,,,,
3105,06/13/2025 14:54:44,14.11,,,,
3106,06/13/2025 14:59:44,14.07,,,,
3107,06/13/2025 15:04:44,14.07,,,,
3108,06/13/2025 15:09:44,14.11,,,,
3109,06/13/2025 15:14:44,14.11,,,,
3110,06/13/2025 15:19:44,14.20,,,,
3111,06/13/2025 15:24:44,14.20,,,,
3112,06/13/2025 15:29:44,14.15,,,,
3113,06/13/2025 15:34:44,14.11,,,,
3114,06/13/2025 15:39:29,,,Logged,Logged,
3115,06/13/2025 15:39:44,14.11,,,,
3116,06/13/2025 15:40:17,,,,Logged,
3117,06/13/2025 15:40:18,,,Logged,,
3118,06/13/2025 15:40:27,,,Logged,Logged,
3119,06/13/2025 15:40:29,,,Logged,Logged,
3120,06/13/2025 15:41:06,,,,Logged,
3121,06/13/2025 15:41:07,,,Logged,,
3122,06/13/2025 15:41:12,,,Logged,Logged,
3123,06/13/2025 15:41:14,,,,Logged,
3124,06/13/2025 15:41:15,,,Logged,,
3125,06/13/2025 15:41:18,,,,Logged,
3126,06/13/2025 15:41:20,,,Logged,,
3127,06/13/2025 15:41:23,,,,Logged,
3128,06/13/2025 15:41:24,,,Logged,,
3129,06/13/2025 15:41:28,,,Logged,Logged,
3130,06/13/2025 15:41:33,,,,Logged,
3131,06/13/2025 15:41:34,,,Logged,,
3132,06/13/2025 15:41:37,,,Logged,Logged,
3133,06/13/2025 15:41:41,,,,Logged,
3134,06/13/2025 15:41:42,,,Logged,,
3135,06/13/2025 15:41:45,,,Logged,Logged,
3136,06/13/2025 15:41:46,,,Logged,Logged,
3137,06/13/2025 15:41:47,,,Logged,Logged,
3138,06/13/2025 15:41:48,,,,Logged,
3139,06/13/2025 15:41:49,,,Logged,,
3140,06/13/2025 15:41:51,,,Logged,Logged,
3141,06/13/2025 15:41:56,,,,Logged,
3142,06/13/2025 15:42:01,,,Logged,,
3143,06/13/2025 15:42:02,,,,Logged,
3144,06/13/2025 15:42:04,,,Logged,,
3145,06/13/2025 15:42:05,,,,Logged,
3146,06/13/2025 15:42:06,,,Logged,,
3147,06/13/2025 15:42:08,,,,Logged,
3148,06/13/2025 15:42:12,,,Logged,,
3149,06/13/2025 15:42:14,,,,Logged,
3150,06/13/2025 15:42:15,,,Logged,Logged,
3151,06/13/2025 15:42:17,,,Logged,,
3152,06/13/2025 15:42:18,,,,Logged,
3153,06/13/2025 15:42:19,,,Logged,,
3154,06/13/2025 15:42:20,,,,Logged,
3155,06/13/2025 15:42:21,,,Logged,,
3156,06/13/2025 15:42:22,,,,Logged,
3157,06/13/2025 15:42:23,,,Logged,,
3158,06/13/2025 15:42:24,,,,Logged,
3159,06/13/2025 15:42:25,,,Logged,,
3160,06/13/2025 15:42:26,,,Logged,Logged,
3161,06/13/2025 15:42:27,,,Logged,,
3162,06/13/2025 15:42:30,,,Logged,Logged,
3163,06/13/2025 15:42:33,,,,Logged,
3164,06/13/2025 15:42:34,,,Logged,,
3165,06/13/2025 15:42:37,,,,Logged,Logged
