#,Date-Time (EDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
5330,06/20/2025 20:17:35,17.07,17.93,,,,,
5331,06/20/2025 20:22:35,17.07,11.73,,,,,
5332,06/20/2025 20:27:35,17.11,7.02,,,,,
5333,06/20/2025 20:32:35,17.16,3.40,,,,,
5334,06/20/2025 20:37:35,17.11,1.49,,,,,
5335,06/20/2025 20:42:35,17.16,0.85,,,,,
5336,06/20/2025 20:47:35,17.11,0.21,,,,,
5337,06/20/2025 20:52:35,17.16,0.00,,,,,
5338,06/20/2025 20:57:35,17.16,0.00,,,,,
5339,06/20/2025 21:02:35,17.16,0.00,,,,,
5340,06/20/2025 21:07:35,17.20,0.00,,,,,
5341,06/20/2025 21:12:35,17.20,0.00,,,,,
5342,06/20/2025 21:17:35,17.20,0.00,,,,,
5343,06/20/2025 21:22:35,17.20,0.00,,,,,
5344,06/20/2025 21:27:35,17.24,0.00,,,,,
5345,06/20/2025 21:32:35,17.24,0.00,,,,,
5346,06/20/2025 21:37:35,17.29,0.00,,,,,
5347,06/20/2025 21:42:35,17.33,0.00,,,,,
5348,06/20/2025 21:47:35,17.29,0.00,,,,,
5349,06/20/2025 21:52:35,17.29,0.00,,,,,
5350,06/20/2025 21:57:35,17.33,0.00,,,,,
5351,06/20/2025 22:02:35,17.41,0.00,,,,,
5352,06/20/2025 22:07:35,17.41,0.00,,,,,
5353,06/20/2025 22:12:35,17.46,0.00,,,,,
5354,06/20/2025 22:17:35,17.46,0.00,,,,,
5355,06/20/2025 22:22:35,17.46,0.00,,,,,
5356,06/20/2025 22:27:35,17.50,0.00,,,,,
5357,06/20/2025 22:32:35,17.50,0.00,,,,,
5358,06/20/2025 22:37:35,17.54,0.00,,,,,
5359,06/20/2025 22:42:35,17.50,0.00,,,,,
5360,06/20/2025 22:47:35,17.59,0.00,,,,,
5361,06/20/2025 22:52:35,17.59,0.00,,,,,
5362,06/20/2025 22:57:35,17.54,0.00,,,,,
5363,06/20/2025 23:02:35,17.63,0.00,,,,,
5364,06/20/2025 23:07:35,17.63,0.00,,,,,
5365,06/20/2025 23:12:35,17.67,0.00,,,,,
5366,06/20/2025 23:17:35,17.67,0.00,,,,,
5367,06/20/2025 23:22:35,17.67,0.00,,,,,
5368,06/20/2025 23:27:35,17.72,0.00,,,,,
5369,06/20/2025 23:32:35,17.76,0.00,,,,,
5370,06/20/2025 23:37:35,17.76,0.00,,,,,
5371,06/20/2025 23:42:35,17.80,0.00,,,,,
5372,06/20/2025 23:47:35,17.80,0.00,,,,,
5373,06/20/2025 23:52:35,17.80,0.00,,,,,
5374,06/20/2025 23:57:35,17.80,0.00,,,,,
5375,06/21/2025 00:02:35,17.84,0.00,,,,,
5376,06/21/2025 00:07:35,17.89,0.00,,,,,
5377,06/21/2025 00:12:35,17.84,0.00,,,,,
5378,06/21/2025 00:17:35,17.89,0.00,,,,,
5379,06/21/2025 00:22:35,17.89,0.00,,,,,
5380,06/21/2025 00:27:35,17.93,0.00,,,,,
5381,06/21/2025 00:32:35,17.93,0.00,,,,,
5382,06/21/2025 00:37:35,17.89,0.00,,,,,
5383,06/21/2025 00:42:35,17.89,0.00,,,,,
5384,06/21/2025 00:47:35,17.93,0.00,,,,,
5385,06/21/2025 00:52:35,17.89,0.00,,,,,
5386,06/21/2025 00:57:35,17.93,0.00,,,,,
5387,06/21/2025 01:02:35,17.93,0.00,,,,,
5388,06/21/2025 01:07:35,17.93,0.00,,,,,
5389,06/21/2025 01:12:35,17.93,0.00,,,,,
5390,06/21/2025 01:17:35,17.93,0.00,,,,,
5391,06/21/2025 01:22:35,17.97,0.00,,,,,
5392,06/21/2025 01:27:35,17.93,0.00,,,,,
5393,06/21/2025 01:32:35,17.93,0.00,,,,,
5394,06/21/2025 01:37:35,17.93,0.00,,,,,
5395,06/21/2025 01:42:35,17.97,0.00,,,,,
5396,06/21/2025 01:47:35,17.93,0.00,,,,,
5397,06/21/2025 01:52:35,17.93,0.00,,,,,
5398,06/21/2025 01:57:35,17.93,0.00,,,,,
5399,06/21/2025 02:02:35,17.93,0.00,,,,,
5400,06/21/2025 02:07:35,17.93,0.00,,,,,
5401,06/21/2025 02:12:35,17.89,0.00,,,,,
5402,06/21/2025 02:17:35,17.93,0.00,,,,,
5403,06/21/2025 02:22:35,17.93,0.00,,,,,
5404,06/21/2025 02:27:35,17.93,0.00,,,,,
5405,06/21/2025 02:32:35,17.97,0.00,,,,,
5406,06/21/2025 02:37:35,17.89,0.00,,,,,
5407,06/21/2025 02:42:35,17.93,0.00,,,,,
5408,06/21/2025 02:47:35,17.80,0.00,,,,,
5409,06/21/2025 02:52:35,17.76,0.00,,,,,
5410,06/21/2025 02:57:35,17.63,0.00,,,,,
5411,06/21/2025 03:02:35,17.54,0.00,,,,,
5412,06/21/2025 03:07:35,17.46,0.00,,,,,
5413,06/21/2025 03:12:35,17.37,0.00,,,,,
5414,06/21/2025 03:17:35,17.33,0.00,,,,,
5415,06/21/2025 03:22:35,17.29,0.00,,,,,
5416,06/21/2025 03:27:35,17.20,0.00,,,,,
5417,06/21/2025 03:32:35,17.20,0.00,,,,,
5418,06/21/2025 03:37:35,17.20,0.00,,,,,
5419,06/21/2025 03:42:35,17.20,0.00,,,,,
5420,06/21/2025 03:47:35,17.16,0.00,,,,,
5421,06/21/2025 03:52:35,17.20,0.00,,,,,
5422,06/21/2025 03:57:35,17.20,0.00,,,,,
5423,06/21/2025 04:02:35,17.20,0.00,,,,,
5424,06/21/2025 04:07:35,17.29,0.00,,,,,
5425,06/21/2025 04:12:35,17.29,0.00,,,,,
5426,06/21/2025 04:17:35,17.29,0.00,,,,,
5427,06/21/2025 04:22:35,17.37,0.00,,,,,
5428,06/21/2025 04:27:35,17.33,0.00,,,,,
5429,06/21/2025 04:32:35,17.33,0.00,,,,,
5430,06/21/2025 04:37:35,17.33,0.21,,,,,
5431,06/21/2025 04:42:35,17.33,0.85,,,,,
5432,06/21/2025 04:47:35,17.33,2.12,,,,,
5433,06/21/2025 04:52:35,17.33,5.10,,,,,
5434,06/21/2025 04:57:35,17.33,7.26,,,,,
5435,06/21/2025 05:02:35,17.46,11.52,,,,,
5436,06/21/2025 05:07:35,17.37,18.78,,,,,
5437,06/21/2025 05:12:35,17.37,25.22,,,,,
5438,06/21/2025 05:17:35,17.41,35.49,,,,,
5439,06/21/2025 05:22:35,17.37,47.04,,,,,
5440,06/21/2025 05:27:35,17.41,58.10,,,,,
5441,06/21/2025 05:32:35,17.41,66.68,,,,,
5442,06/21/2025 05:37:35,17.41,64.54,,,,,
5443,06/21/2025 05:42:35,17.41,82.04,,,,,
5444,06/21/2025 05:47:35,17.37,88.00,,,,,
5445,06/21/2025 05:52:35,17.37,83.76,,,,,
5446,06/21/2025 05:57:35,17.29,84.60,,,,,
5447,06/21/2025 06:02:35,17.29,93.12,,,,,
5448,06/21/2025 06:07:35,17.24,88.88,,,,,
5449,06/21/2025 06:12:35,17.24,94.92,,,,,
5450,06/21/2025 06:17:35,17.16,100.04,,,,,
5451,06/21/2025 06:22:35,17.16,108.56,,,,,
5452,06/21/2025 06:27:35,17.16,110.24,,,,,
5453,06/21/2025 06:32:35,17.20,114.52,,,,,
5454,06/21/2025 06:37:35,17.20,105.16,,,,,
5455,06/21/2025 06:42:35,17.16,103.44,,,,,
5456,06/21/2025 06:47:35,17.20,107.72,,,,,
5457,06/21/2025 06:52:35,17.24,163.28,,,,,
5458,06/21/2025 06:57:35,17.20,186.48,,,,,
5459,06/21/2025 07:02:35,17.20,253.12,,,,,
5460,06/21/2025 07:07:35,17.20,240.32,,,,,
5461,06/21/2025 07:12:35,17.20,259.92,,,,,
5462,06/21/2025 07:17:35,17.24,250.56,,,,,
5463,06/21/2025 07:22:35,17.24,233.52,,,,,
5464,06/21/2025 07:27:35,17.29,243.68,,,,,
5465,06/21/2025 07:32:35,16.43,207.76,,,,,
5466,06/21/2025 07:37:35,15.70,185.60,,,,,
5467,06/21/2025 07:42:35,15.48,145.40,,,,,
5468,06/21/2025 07:47:35,15.01,165.76,,,,,
5469,06/21/2025 07:52:35,14.71,205.20,,,,,
5470,06/21/2025 07:57:35,14.50,309.52,,,,,
5471,06/21/2025 08:02:35,14.33,361.60,,,,,
5472,06/21/2025 08:07:35,14.20,381.44,,,,,
5473,06/21/2025 08:12:35,14.15,369.28,,,,,
5474,06/21/2025 08:17:35,14.20,254.80,,,,,
5475,06/21/2025 08:22:35,14.37,364.16,,,,,
5476,06/21/2025 08:27:35,14.33,433.28,,,,,
5477,06/21/2025 08:32:35,13.98,460.16,,,,,
5478,06/21/2025 08:37:35,13.85,489.92,,,,,
5479,06/21/2025 08:42:35,13.85,480.64,,,,,
5480,06/21/2025 08:47:35,13.68,524.96,,,,,
5481,06/21/2025 08:52:35,13.60,553.44,,,,,
5482,06/21/2025 08:57:35,13.60,601.92,,,,,
5483,06/21/2025 09:02:35,13.55,637.76,,,,,
5484,06/21/2025 09:07:35,13.60,654.40,,,,,
5485,06/21/2025 09:12:35,13.55,679.04,,,,,
5486,06/21/2025 09:17:35,13.51,707.20,,,,,
5487,06/21/2025 09:22:35,13.55,744.00,,,,,
5488,06/21/2025 09:27:35,13.51,767.04,,,,,
5489,06/21/2025 09:32:35,13.51,801.28,,,,,
5490,06/21/2025 09:37:35,13.60,818.24,,,,,
5491,06/21/2025 09:42:35,13.64,840.00,,,,,
5492,06/21/2025 09:47:35,13.73,913.92,,,,,
5493,06/21/2025 09:52:35,13.90,960.32,,,,,
5494,06/21/2025 09:57:35,14.03,997.12,,,,,
5495,06/21/2025 10:02:35,14.15,1115.52,,,,,
5496,06/21/2025 10:07:35,14.33,1194.56,,,,,
5497,06/21/2025 10:12:35,14.54,1281.28,,,,,
5498,06/21/2025 10:17:35,14.71,1235.52,,,,,
5499,06/21/2025 10:22:35,14.97,1329.92,,,,,
5500,06/21/2025 10:27:35,15.14,1431.04,,,,,
5501,06/21/2025 10:32:35,15.31,1464.96,,,,,
5502,06/21/2025 10:37:35,15.53,1543.68,,,,,
5503,06/21/2025 10:42:35,15.70,1615.36,,,,,
5504,06/21/2025 10:47:35,15.78,1729.92,,,,,
5505,06/21/2025 10:52:35,15.87,1825.28,,,,,
5506,06/21/2025 10:57:35,15.96,1878.40,,,,,
5507,06/21/2025 11:02:35,16.00,1915.52,,,,,
5508,06/21/2025 11:07:35,16.08,2024.96,,,,,
5509,06/21/2025 11:12:35,16.13,2120.32,,,,,
5510,06/21/2025 11:17:35,16.21,2174.72,,,,,
5511,06/21/2025 11:22:35,16.34,2270.08,,,,,
5512,06/21/2025 11:27:35,16.34,2409.60,,,,,
5513,06/21/2025 11:32:35,16.51,2556.16,,,,,
5514,06/21/2025 11:37:35,16.69,2799.36,,,,,
5515,06/21/2025 11:42:35,17.16,2978.56,,,,,
5516,06/21/2025 11:47:35,17.41,3037.44,,,,,
5517,06/21/2025 11:52:35,17.54,3175.68,,,,,
5518,06/21/2025 11:57:35,17.76,3375.36,,,,,
5519,06/21/2025 12:02:35,17.84,3622.40,,,,,
5520,06/21/2025 12:07:35,17.84,3851.52,,,,,
5521,06/21/2025 12:12:35,18.06,3767.04,,,,,
5522,06/21/2025 12:17:35,18.19,4005.12,,,,,
5523,06/21/2025 12:22:35,18.19,3697.92,,,,,
5524,06/21/2025 12:27:35,18.14,2790.40,,,,,
5525,06/21/2025 12:32:35,18.23,4856.32,,,,,
5526,06/21/2025 12:37:35,18.36,4552.96,,,,,
5527,06/21/2025 12:42:35,18.40,4757.76,,,,,
5528,06/21/2025 12:47:35,18.40,4856.32,,,,,
5529,06/21/2025 12:52:35,18.53,4835.84,,,,,
5530,06/21/2025 12:57:35,18.53,5081.60,,,,,
5531,06/21/2025 13:02:35,18.79,5332.48,,,,,
5532,06/21/2025 13:07:35,18.66,5145.60,,,,,
5533,06/21/2025 13:12:35,18.83,5135.36,,,,,
5534,06/21/2025 13:17:35,18.79,5047.04,,,,,
5535,06/21/2025 13:22:35,18.79,5163.52,,,,,
5536,06/21/2025 13:27:35,18.87,5340.16,,,,,
5537,06/21/2025 13:32:35,18.96,5088.00,,,,,
5538,06/21/2025 13:37:35,18.87,5057.28,,,,,
5539,06/21/2025 13:42:35,18.87,4928.00,,,,,
5540,06/21/2025 13:47:35,19.00,4808.96,,,,,
5541,06/21/2025 13:52:35,19.05,5077.76,,,,,
5542,06/21/2025 13:57:35,19.00,5064.96,,,,,
5543,06/21/2025 14:02:35,19.13,5286.40,,,,,
5544,06/21/2025 14:07:35,19.09,5091.84,,,,,
5545,06/21/2025 14:12:35,19.22,4883.20,,,,,
5546,06/21/2025 14:17:35,19.30,4833.28,,,,,
5547,06/21/2025 14:22:35,19.22,4298.24,,,,,
5548,06/21/2025 14:27:35,19.17,4049.92,,,,,
5549,06/21/2025 14:32:35,19.22,3644.16,,,,,
5550,06/21/2025 14:37:35,19.39,4349.44,,,,,
5551,06/21/2025 14:42:35,19.65,3988.48,,,,,
5552,06/21/2025 14:47:35,20.33,3732.48,,,,,
5553,06/21/2025 14:52:35,20.59,3476.48,,,,,
5554,06/21/2025 14:57:35,20.50,3654.40,,,,,
5555,06/21/2025 15:02:35,20.25,3470.08,,,,,
5556,06/21/2025 15:07:35,20.03,2944.00,,,,,
5557,06/21/2025 15:12:35,19.77,3216.64,,,,,
5558,06/21/2025 15:17:35,19.82,3161.60,,,,,
5559,06/21/2025 15:22:35,19.56,2830.08,,,,,
5560,06/21/2025 15:27:35,19.30,2355.20,,,,,
5561,06/21/2025 15:32:35,18.83,2339.84,,,,,
5562,06/21/2025 15:37:35,18.96,2528.64,,,,,
5563,06/21/2025 15:42:35,18.87,2266.24,,,,,
5564,06/21/2025 15:47:35,18.87,2203.52,,,,,
5565,06/21/2025 15:52:35,18.87,2069.12,,,,,
5566,06/21/2025 15:57:35,18.83,1891.84,,,,,
5567,06/21/2025 16:02:35,18.74,1824.00,,,,,
5568,06/21/2025 16:07:35,18.79,1740.16,,,,,
5569,06/21/2025 16:12:35,18.74,1728.64,,,,,
5570,06/21/2025 16:17:35,18.83,1691.52,,,,,
5571,06/21/2025 16:22:35,18.79,1573.12,,,,,
5572,06/21/2025 16:27:35,18.74,1493.12,,,,,
5573,06/21/2025 16:32:35,18.79,1400.32,,,,,
5574,06/21/2025 16:37:35,18.70,1315.20,,,,,
5575,06/21/2025 16:42:35,18.66,1255.04,,,,,
5576,06/21/2025 16:47:35,18.66,1152.96,,,,,
5577,06/21/2025 16:52:35,18.66,1091.52,,,,,
5578,06/21/2025 16:57:35,18.57,863.68,,,,,
5579,06/21/2025 17:02:35,18.53,879.04,,,,,
5580,06/21/2025 17:07:35,18.53,905.60,,,,,
5581,06/21/2025 17:12:35,18.57,871.04,,,,,
5582,06/21/2025 17:17:35,18.53,785.92,,,,,
5583,06/21/2025 17:22:35,18.53,733.44,,,,,
5584,06/21/2025 17:27:35,18.53,684.80,,,,,
5585,06/21/2025 17:32:35,18.53,655.68,,,,,
5586,06/21/2025 17:37:35,18.53,599.36,,,,,
5587,06/21/2025 17:42:35,18.53,351.36,,,,,
5588,06/21/2025 17:47:35,18.53,326.56,,,,,
5589,06/21/2025 17:52:35,18.49,362.40,,,,,
5590,06/21/2025 17:57:35,18.40,252.24,,,,,
5591,06/21/2025 18:02:35,18.53,454.72,,,,,
5592,06/21/2025 18:07:35,18.49,286.48,,,,,
5593,06/21/2025 18:12:35,18.53,312.08,,,,,
5594,06/21/2025 18:17:35,18.44,155.60,,,,,
5595,06/21/2025 18:22:35,18.44,240.32,,,,,
5596,06/21/2025 18:27:35,18.40,207.76,,,,,
5597,06/21/2025 18:32:35,18.40,174.56,,,,,
5598,06/21/2025 18:37:35,18.40,226.72,,,,,
5599,06/21/2025 18:42:35,18.36,229.20,,,,,
5600,06/21/2025 18:47:35,18.32,256.48,,,,,
5601,06/21/2025 18:52:35,18.32,247.12,,,,,
5602,06/21/2025 18:57:35,18.27,216.24,,,,,
5603,06/21/2025 19:02:35,18.27,189.04,,,,,
5604,06/21/2025 19:07:35,18.32,154.76,,,,,
5605,06/21/2025 19:12:35,18.32,94.92,,,,,
5606,06/21/2025 19:17:35,18.32,77.80,,,,,
5607,06/21/2025 19:22:35,18.36,54.28,,,,,
5608,06/21/2025 19:27:35,18.36,47.84,,,,,
5609,06/21/2025 19:32:35,18.36,46.14,,,,,
5610,06/21/2025 19:37:35,18.32,46.14,,,,,
5611,06/21/2025 19:42:35,18.36,43.16,,,,,
5612,06/21/2025 19:47:35,18.36,38.05,,,,,
5613,06/21/2025 19:52:35,18.40,36.77,,,,,
5614,06/21/2025 19:57:35,18.44,30.76,,,,,
5615,06/21/2025 20:02:35,18.40,22.61,,,,,
5616,06/21/2025 20:07:35,18.36,16.87,,,,,
5617,06/21/2025 20:12:35,18.44,10.03,,,,,
5618,06/21/2025 20:17:35,18.40,6.83,,,,,
5619,06/21/2025 20:22:35,18.36,4.25,,,,,
5620,06/21/2025 20:27:35,18.36,2.12,,,,,
5621,06/21/2025 20:32:35,18.36,0.85,,,,,
5622,06/21/2025 20:37:35,18.36,0.21,,,,,
5623,06/21/2025 20:42:35,18.36,0.00,,,,,
5624,06/21/2025 20:47:35,18.36,0.00,,,,,
5625,06/21/2025 20:52:35,18.36,0.00,,,,,
5626,06/21/2025 20:57:35,18.36,0.00,,,,,
5627,06/21/2025 21:02:35,18.27,0.00,,,,,
5628,06/21/2025 21:07:35,17.97,0.00,,,,,
5629,06/21/2025 21:12:35,17.59,0.00,,,,,
5630,06/21/2025 21:17:35,17.20,0.00,,,,,
5631,06/21/2025 21:22:35,16.81,0.00,,,,,
5632,06/21/2025 21:27:35,16.77,0.00,,,,,
5633,06/21/2025 21:32:35,16.90,0.00,,,,,
5634,06/21/2025 21:37:35,16.94,0.00,,,,,
5635,06/21/2025 21:42:35,17.16,0.00,,,,,
5636,06/21/2025 21:47:35,17.11,0.00,,,,,
5637,06/21/2025 21:52:35,17.29,0.00,,,,,
5638,06/21/2025 21:57:35,17.59,0.00,,,,,
5639,06/21/2025 22:02:35,17.72,0.00,,,,,
5640,06/21/2025 22:07:35,17.76,0.00,,,,,
5641,06/21/2025 22:12:35,17.93,0.00,,,,,
5642,06/21/2025 22:17:35,17.93,0.00,,,,,
5643,06/21/2025 22:22:35,18.02,0.00,,,,,
5644,06/21/2025 22:27:35,18.10,0.00,,,,,
5645,06/21/2025 22:32:35,18.14,0.00,,,,,
5646,06/21/2025 22:37:35,18.23,0.00,,,,,
5647,06/21/2025 22:42:35,18.27,0.00,,,,,
5648,06/21/2025 22:47:35,18.36,0.00,,,,,
5649,06/21/2025 22:52:35,18.40,0.00,,,,,
5650,06/21/2025 22:57:35,18.44,0.00,,,,,
5651,06/21/2025 23:02:35,18.49,0.00,,,,,
5652,06/21/2025 23:07:35,18.53,0.00,,,,,
5653,06/21/2025 23:12:35,18.53,0.00,,,,,
5654,06/21/2025 23:17:35,18.53,0.00,,,,,
5655,06/21/2025 23:22:35,18.57,0.00,,,,,
5656,06/21/2025 23:27:35,18.57,0.00,,,,,
5657,06/21/2025 23:32:35,18.57,0.00,,,,,
5658,06/21/2025 23:37:35,18.62,0.00,,,,,
5659,06/21/2025 23:42:35,18.62,0.00,,,,,
5660,06/21/2025 23:47:35,18.66,0.00,,,,,
5661,06/21/2025 23:52:35,18.70,0.00,,,,,
5662,06/21/2025 23:57:35,18.74,0.00,,,,,
5663,06/22/2025 00:02:35,18.74,0.00,,,,,
5664,06/22/2025 00:07:35,18.74,0.00,,,,,
5665,06/22/2025 00:12:35,18.74,0.00,,,,,
5666,06/22/2025 00:17:35,18.79,0.00,,,,,
5667,06/22/2025 00:22:35,18.79,0.00,,,,,
5668,06/22/2025 00:27:35,18.83,0.00,,,,,
5669,06/22/2025 00:32:35,18.87,0.00,,,,,
5670,06/22/2025 00:37:35,18.87,0.00,,,,,
5671,06/22/2025 00:42:35,18.87,0.00,,,,,
5672,06/22/2025 00:47:35,18.87,0.00,,,,,
5673,06/22/2025 00:52:35,18.87,0.00,,,,,
5674,06/22/2025 00:57:35,18.92,0.00,,,,,
5675,06/22/2025 01:02:35,18.96,0.00,,,,,
5676,06/22/2025 01:07:35,18.96,0.00,,,,,
5677,06/22/2025 01:12:35,19.00,0.00,,,,,
5678,06/22/2025 01:17:35,19.00,0.00,,,,,
5679,06/22/2025 01:22:35,19.00,0.00,,,,,
5680,06/22/2025 01:27:35,19.00,0.00,,,,,
5681,06/22/2025 01:32:35,19.00,0.00,,,,,
5682,06/22/2025 01:37:35,19.00,0.00,,,,,
5683,06/22/2025 01:42:35,18.96,0.00,,,,,
5684,06/22/2025 01:47:35,19.00,0.00,,,,,
5685,06/22/2025 01:52:35,19.00,0.00,,,,,
5686,06/22/2025 01:57:35,18.96,0.00,,,,,
5687,06/22/2025 02:02:35,19.05,0.00,,,,,
5688,06/22/2025 02:07:35,19.00,0.00,,,,,
5689,06/22/2025 02:12:35,18.96,0.00,,,,,
5690,06/22/2025 02:17:35,18.96,0.00,,,,,
5691,06/22/2025 02:22:35,18.92,0.00,,,,,
5692,06/22/2025 02:27:35,18.96,0.00,,,,,
5693,06/22/2025 02:32:35,18.96,0.00,,,,,
5694,06/22/2025 02:37:35,18.92,0.00,,,,,
5695,06/22/2025 02:42:35,18.87,0.00,,,,,
5696,06/22/2025 02:47:35,18.87,0.00,,,,,
5697,06/22/2025 02:52:35,18.87,0.00,,,,,
5698,06/22/2025 02:57:35,18.92,0.00,,,,,
5699,06/22/2025 03:02:35,18.92,0.00,,,,,
5700,06/22/2025 03:07:35,18.83,0.00,,,,,
5701,06/22/2025 03:12:35,18.92,0.00,,,,,
5702,06/22/2025 03:17:35,18.87,0.00,,,,,
5703,06/22/2025 03:22:35,18.87,0.00,,,,,
5704,06/22/2025 03:27:35,18.92,0.00,,,,,
5705,06/22/2025 03:32:35,18.92,0.00,,,,,
5706,06/22/2025 03:37:35,18.92,0.00,,,,,
5707,06/22/2025 03:42:35,18.92,0.00,,,,,
5708,06/22/2025 03:47:35,18.96,0.00,,,,,
5709,06/22/2025 03:52:35,18.87,0.00,,,,,
5710,06/22/2025 03:57:35,18.92,0.00,,,,,
5711,06/22/2025 04:02:35,18.83,0.00,,,,,
5712,06/22/2025 04:07:35,18.87,0.00,,,,,
5713,06/22/2025 04:12:35,18.92,0.00,,,,,
5714,06/22/2025 04:17:35,18.92,0.00,,,,,
5715,06/22/2025 04:22:35,18.87,0.00,,,,,
5716,06/22/2025 04:27:35,18.87,0.00,,,,,
5717,06/22/2025 04:32:35,18.79,0.00,,,,,
5718,06/22/2025 04:37:35,18.79,0.00,,,,,
5719,06/22/2025 04:42:35,18.70,0.00,,,,,
5720,06/22/2025 04:47:35,18.70,0.63,,,,,
5721,06/22/2025 04:52:35,18.57,1.27,,,,,
5722,06/22/2025 04:57:35,18.57,2.12,,,,,
5723,06/22/2025 05:02:35,18.53,2.12,,,,,
5724,06/22/2025 05:07:35,18.49,4.04,,,,,
5725,06/22/2025 05:12:35,18.53,4.71,,,,,
5726,06/22/2025 05:17:35,18.49,4.92,,,,,
5727,06/22/2025 05:22:35,18.53,5.98,,,,,
5728,06/22/2025 05:27:35,18.49,7.05,,,,,
5729,06/22/2025 05:32:35,18.44,4.49,,,,,
5730,06/22/2025 05:37:35,18.49,4.07,,,,,
5731,06/22/2025 05:42:35,18.44,8.54,,,,,
5732,06/22/2025 05:47:35,18.44,11.30,,,,,
5733,06/22/2025 05:52:35,18.40,17.29,,,,,
5734,06/22/2025 05:57:35,18.40,29.91,,,,,
5735,06/22/2025 06:02:35,18.40,31.18,,,,,
5736,06/22/2025 06:07:35,18.44,35.07,,,,,
5737,06/22/2025 06:12:35,18.40,38.90,,,,,
5738,06/22/2025 06:17:35,18.40,41.88,,,,,
5739,06/22/2025 06:22:35,18.44,42.30,,,,,
5740,06/22/2025 06:27:35,18.49,38.47,,,,,
5741,06/22/2025 06:32:35,18.44,38.05,,,,,
5742,06/22/2025 06:37:35,18.44,41.88,,,,,
5743,06/22/2025 06:42:35,18.44,48.32,,,,,
5744,06/22/2025 06:47:35,18.44,52.58,,,,,
5745,06/22/2025 06:52:35,18.44,54.28,,,,,
5746,06/22/2025 06:57:35,18.49,71.84,,,,,
5747,06/22/2025 07:02:35,18.53,87.28,,,,,
5748,06/22/2025 07:07:35,18.49,89.80,,,,,
5749,06/22/2025 07:12:35,18.53,97.48,,,,,
5750,06/22/2025 07:17:35,18.49,88.96,,,,,
5751,06/22/2025 07:22:35,18.44,86.32,,,,,
5752,06/22/2025 07:27:35,18.44,85.56,,,,,
5753,06/22/2025 07:32:35,18.49,118.04,,,,,
5754,06/22/2025 07:37:35,18.49,102.60,,,,,
5755,06/22/2025 07:42:35,18.44,138.48,,,,,
5756,06/22/2025 07:47:35,18.49,153.88,,,,,
5757,06/22/2025 07:52:35,18.53,153.04,,,,,
5758,06/22/2025 07:57:35,18.53,126.56,,,,,
5759,06/22/2025 08:02:35,18.53,113.76,,,,,
5760,06/22/2025 08:07:35,18.49,111.12,,,,,
5761,06/22/2025 08:12:35,18.49,122.28,,,,,
5762,06/22/2025 08:17:35,18.49,126.56,,,,,
5763,06/22/2025 08:22:35,18.53,140.28,,,,,
5764,06/22/2025 08:27:35,18.49,181.36,,,,,
5765,06/22/2025 08:32:35,18.49,192.40,,,,,
5766,06/22/2025 08:37:35,18.49,133.36,,,,,
5767,06/22/2025 08:42:35,18.49,112.80,,,,,
5768,06/22/2025 08:47:35,18.53,122.28,,,,,
5769,06/22/2025 08:52:35,18.53,124.84,,,,,
5770,06/22/2025 08:57:35,18.49,158.16,,,,,
5771,06/22/2025 09:02:35,18.53,359.20,,,,,
5772,06/22/2025 09:07:35,18.57,298.40,,,,,
5773,06/22/2025 09:12:35,17.46,309.68,,,,,
5774,06/22/2025 09:17:35,16.90,224.16,,,,,
5775,06/22/2025 09:22:35,16.81,398.40,,,,,
5776,06/22/2025 09:27:35,16.64,409.44,,,,,
5777,06/22/2025 09:32:35,16.51,562.72,,,,,
5778,06/22/2025 09:37:35,16.21,214.80,,,,,
5779,06/22/2025 09:42:35,16.08,177.92,,,,,
5780,06/22/2025 09:47:35,16.21,153.04,,,,,
5781,06/22/2025 09:52:35,17.16,136.76,,,,,
5782,06/22/2025 09:57:35,17.89,118.88,,,,,
5783,06/22/2025 10:02:35,18.10,129.96,,,,,
5784,06/22/2025 10:07:35,18.14,108.56,,,,,
5785,06/22/2025 10:12:35,18.19,98.32,,,,,
5786,06/22/2025 10:17:35,18.32,110.36,,,,,
5787,06/22/2025 10:22:35,18.36,115.48,,,,,
5788,06/22/2025 10:27:35,18.53,142.84,,,,,
5789,06/22/2025 10:32:35,18.57,97.48,,,,,
5790,06/22/2025 10:37:35,18.66,91.52,,,,,
5791,06/22/2025 10:42:35,18.66,118.88,,,,,
5792,06/22/2025 10:47:35,18.70,142.84,,,,,
5793,06/22/2025 10:52:35,18.70,153.88,,,,,
5794,06/22/2025 10:57:35,18.66,350.72,,,,,
5795,06/22/2025 11:02:35,18.70,537.28,,,,,
5796,06/22/2025 11:07:35,18.79,536.32,,,,,
5797,06/22/2025 11:12:35,18.79,244.56,,,,,
5798,06/22/2025 11:17:35,18.79,275.44,,,,,
5799,06/22/2025 11:22:35,18.79,242.00,,,,,
5800,06/22/2025 11:27:35,18.83,240.32,,,,,
5801,06/22/2025 11:32:35,18.83,552.64,,,,,
5802,06/22/2025 11:37:35,18.87,383.04,,,,,
5803,06/22/2025 11:42:35,18.87,800.64,,,,,
5804,06/22/2025 11:47:35,18.96,822.08,,,,,
5805,06/22/2025 11:52:35,18.96,802.56,,,,,
5806,06/22/2025 11:57:35,18.92,831.36,,,,,
5807,06/22/2025 12:02:35,19.05,884.48,,,,,
