Date,Simple Date,Outdoor Temperature (??F),Feels Like (??F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (??),Rain Rate (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2025-07-26T02:25:00-04:00,7/26/2025 02:25,65.3,65.3,0,0,9.2,155,0,0,0,0.94,1.14,180.31,30.31,73,0,0,29.89,1
2025-07-26T02:20:00-04:00,7/26/2025 02:20,65.5,65.5,0,0,9.2,167,0,0,0,0.94,1.14,180.31,30.31,73,0,0,29.89,1
2025-07-26T02:15:00-04:00,7/26/2025 02:15,65.8,65.8,0.2,1.1,9.2,148,0,0,0,0.94,1.14,180.31,30.3,72,0,0,29.88,1
2025-07-26T02:10:00-04:00,7/26/2025 02:10,66.2,66.2,0.9,1.1,9.2,136,0,0,0,0.94,1.14,180.31,30.3,72,0,0,29.88,1
2025-07-26T02:05:00-04:00,7/26/2025 02:05,66.4,66.4,1.8,2.2,9.2,77,0,0,0,0.94,1.14,180.31,30.3,71,0,0,29.88,1
2025-07-26T02:00:00-04:00,7/26/2025 02:00,66.7,66.7,0,0,9.2,136,0,0,0,0.94,1.14,180.31,30.31,70,0,0,29.89,1
2025-07-26T01:55:00-04:00,7/26/2025 01:55,67.1,67.1,0.2,1.1,9.2,140,0,0,0,0.94,1.14,180.31,30.3,70,0,0,29.88,1
2025-07-26T01:50:00-04:00,7/26/2025 01:50,67.3,67.3,0.2,1.1,9.2,134,0,0,0,0.94,1.14,180.31,30.3,69,0,0,29.88,1
2025-07-26T01:45:00-04:00,7/26/2025 01:45,67.6,67.6,0,0,9.2,290,0,0,0,0.94,1.14,180.31,30.3,68,0,0,29.88,1
2025-07-26T01:40:00-04:00,7/26/2025 01:40,68.2,67.9,0.9,1.1,9.2,120,0,0,0,0.94,1.14,180.31,30.29,67,0,0,29.87,1
2025-07-26T01:35:00-04:00,7/26/2025 01:35,68.4,68,2.2,2.2,9.2,72,0,0,0,0.94,1.14,180.31,30.3,66,0,0,29.88,1
2025-07-26T01:30:00-04:00,7/26/2025 01:30,68.4,68,3.4,4.5,9.2,50,0,0,0,0.94,1.14,180.31,30.29,66,0,0,29.87,1
2025-07-26T01:25:00-04:00,7/26/2025 01:25,68.9,68.5,1.1,1.1,9.2,121,0,0,0,0.94,1.14,180.31,30.3,65,0,0,29.88,1
2025-07-26T01:20:00-04:00,7/26/2025 01:20,69.6,69.3,2.5,3.4,9.2,90,0,0,0,0.94,1.14,180.31,30.29,64,0,0,29.87,1
2025-07-26T01:15:00-04:00,7/26/2025 01:15,69.4,69,1.8,4.5,9.2,43,0,0,0,0.94,1.14,180.31,30.29,64,0,0,29.87,1
2025-07-26T01:10:00-04:00,7/26/2025 01:10,69.1,68.8,2.2,3.4,6.9,77,0,0,0,0.94,1.14,180.31,30.28,65,0,0,29.86,1
2025-07-26T01:05:00-04:00,7/26/2025 01:05,69.3,69,2.5,3.4,6.9,109,0,0,0,0.94,1.14,180.31,30.28,65,0,0,29.86,1
2025-07-26T01:00:00-04:00,7/26/2025 01:00,69.1,68.8,2.5,3.4,6.9,73,0,0,0,0.94,1.14,180.31,30.28,66,0,0,29.86,1
2025-07-26T00:55:00-04:00,7/26/2025 00:55,69.3,69.1,1.8,2.2,6.9,102,0,0,0,0.94,1.14,180.31,30.28,67,0,0,29.86,1
2025-07-26T00:50:00-04:00,7/26/2025 00:50,69.4,69.1,3.1,3.4,6.9,61,0,0,0,0.94,1.14,180.31,30.28,66,0,0,29.86,1
2025-07-26T00:45:00-04:00,7/26/2025 00:45,69.4,69.1,1.8,2.2,6.9,37,0,0,0,0.94,1.14,180.31,30.29,66,0,0,29.87,1
2025-07-26T00:40:00-04:00,7/26/2025 00:40,69.8,69.6,0.7,1.1,6.9,131,0,0,0,0.94,1.14,180.31,30.28,66,0,0,29.86,1
2025-07-26T00:35:00-04:00,7/26/2025 00:35,70.2,70,2.2,3.4,6.9,66,0,0,0,0.94,1.14,180.31,30.28,65,0,0,29.86,1
2025-07-26T00:30:00-04:00,7/26/2025 00:30,70.5,70.3,0.9,1.1,6.9,197,0,0,0,0.94,1.14,180.31,30.27,64,0,0,29.86,1
2025-07-26T00:25:00-04:00,7/26/2025 00:25,70.9,70.7,2.5,3.4,6.9,101,0,0,0,0.94,1.14,180.31,30.28,63,0,0,29.86,1
2025-07-26T00:20:00-04:00,7/26/2025 00:20,71.1,70.9,3.4,4.5,6.9,80,0,0,0,0.94,1.14,180.31,30.28,63,0,0,29.86,1
2025-07-26T00:15:00-04:00,7/26/2025 00:15,71.2,71,1.3,2.2,6.9,82,0,0,0,0.94,1.14,180.31,30.28,64,0,0,29.86,1
2025-07-26T00:10:00-04:00,7/26/2025 00:10,71.2,71,3.6,4.5,6.9,39,0,0,0,0.94,1.14,180.31,30.28,64,0,0,29.86,1
2025-07-26T00:05:00-04:00,7/26/2025 00:05,71.4,71.2,2.9,3.4,5.8,95,0,0,0,0.94,1.14,180.31,30.28,63,0,0,29.86,1
2025-07-26T00:00:00-04:00,7/26/2025 00:00,71.4,71.2,2,3.4,4.5,32,0,0,0,0.94,1.14,180.31,30.28,64,0,0,29.86,1
2025-07-25T23:55:00-04:00,7/25/2025 23:55,71.6,71.4,1.3,2.2,14.8,70,0,0,0,0.94,1.14,180.31,30.27,63,0,0,29.85,1
2025-07-25T23:50:00-04:00,7/25/2025 23:50,71.6,71.4,0.7,2.2,14.8,129,0,0,0,0.94,1.14,180.31,30.27,63,0,0,29.86,1
2025-07-25T23:45:00-04:00,7/25/2025 23:45,71.6,71.5,1.8,2.2,14.8,57,0,0,0,0.94,1.14,180.31,30.27,64,0,0,29.85,1
2025-07-25T23:40:00-04:00,7/25/2025 23:40,71.4,71.2,1.8,2.2,14.8,67,0,0,0,0.94,1.14,180.31,30.27,64,0,0,29.85,1
2025-07-25T23:35:00-04:00,7/25/2025 23:35,71.4,71.3,0.9,1.1,14.8,112,0,0,0,0.94,1.14,180.31,30.26,65,0,0,29.84,1
2025-07-25T23:30:00-04:00,7/25/2025 23:30,71.8,71.7,0,0,14.8,132,0,0,0,0.94,1.14,180.31,30.26,65,0,0,29.84,1
2025-07-25T23:25:00-04:00,7/25/2025 23:25,72,71.9,1.1,1.1,14.8,111,0,0,0,0.94,1.14,180.31,30.25,64,0,0,29.84,1
2025-07-25T23:20:00-04:00,7/25/2025 23:20,72,72,0.2,1.1,14.8,144,0,0,0,0.94,1.14,180.31,30.25,65,0,0,29.84,1
2025-07-25T23:15:00-04:00,7/25/2025 23:15,72.5,72.6,1.1,1.1,14.8,144,0,0,0,0.94,1.14,180.31,30.26,66,0,0,29.84,1
2025-07-25T23:10:00-04:00,7/25/2025 23:10,72.5,72.6,2.2,3.4,14.8,115,0,0,0,0.94,1.14,180.31,30.26,66,0,0,29.84,1
2025-07-25T23:05:00-04:00,7/25/2025 23:05,72.7,72.8,3.4,3.4,14.8,39,0,0,0,0.94,1.14,180.31,30.26,67,0,0,29.84,1
2025-07-25T23:00:00-04:00,7/25/2025 23:00,72.7,72.9,2.7,3.4,14.8,45,0,0,0,0.94,1.14,180.31,30.25,69,0,0,29.83,1
2025-07-25T22:55:00-04:00,7/25/2025 22:55,72.9,73.2,1.1,2.2,14.8,120,0,0,0,0.94,1.14,180.31,30.25,70,0,0,29.83,1
2025-07-25T22:50:00-04:00,7/25/2025 22:50,72.7,73,1.8,3.4,14.8,86,0,0,0,0.94,1.14,180.31,30.25,70,0,0,29.83,1
2025-07-25T22:45:00-04:00,7/25/2025 22:45,72.5,72.8,2.9,4.5,14.8,67,0,0,0,0.94,1.14,180.31,30.25,71,0,0,29.83,1
2025-07-25T22:40:00-04:00,7/25/2025 22:40,72.5,72.8,2.2,2.2,14.8,59,0,0,0,0.94,1.14,180.31,30.24,72,0,0,29.82,1
2025-07-25T22:35:00-04:00,7/25/2025 22:35,72.3,72.6,0,0,14.8,136,0,0,0,0.94,1.14,180.31,30.24,72,0,0,29.82,1
2025-07-25T22:30:00-04:00,7/25/2025 22:30,72.1,72.4,0,0,14.8,155,0,0,0,0.94,1.14,180.31,30.24,72,0,0,29.82,1
2025-07-25T22:25:00-04:00,7/25/2025 22:25,72.1,72.4,0,0,14.8,154,0,0,0,0.94,1.14,180.31,30.23,72,0,0,29.81,1
2025-07-25T22:20:00-04:00,7/25/2025 22:20,72.3,72.6,0,0,14.8,149,0,0,0,0.94,1.14,180.31,30.23,72,0,0,29.81,1
2025-07-25T22:15:00-04:00,7/25/2025 22:15,72.5,72.8,0,0,14.8,154,0,0,0,0.94,1.14,180.31,30.24,71,0,0,29.82,1
2025-07-25T22:10:00-04:00,7/25/2025 22:10,72.9,73.2,0,0,14.8,130,0,0,0,0.94,1.14,180.31,30.23,71,0,0,29.81,1
2025-07-25T22:05:00-04:00,7/25/2025 22:05,73,73.3,0,0,14.8,113,0,0,0,0.94,1.14,180.31,30.23,70,0,0,29.81,1
2025-07-25T22:00:00-04:00,7/25/2025 22:00,73.4,73.7,0,0,14.8,143,0,0,0,0.94,1.14,180.31,30.23,69,0,0,29.81,1
2025-07-25T21:55:00-04:00,7/25/2025 21:55,73.4,73.7,0,0,14.8,158,0,0,0,0.94,1.14,180.31,30.23,69,0,0,29.81,1
2025-07-25T21:50:00-04:00,7/25/2025 21:50,73.4,73.7,0,0,14.8,147,0,0,0,0.94,1.14,180.31,30.23,69,0,0,29.81,1
2025-07-25T21:45:00-04:00,7/25/2025 21:45,73.8,74.1,0,0,14.8,156,0,0,0,0.94,1.14,180.31,30.23,68,0,0,29.81,1
2025-07-25T21:40:00-04:00,7/25/2025 21:40,74.1,74.4,0,0,14.8,157,0,0,0,0.94,1.14,180.31,30.23,68,0,0,29.81,1
2025-07-25T21:35:00-04:00,7/25/2025 21:35,74.5,74.8,0,0,14.8,157,0,0,0,0.94,1.14,180.31,30.22,67,0,0,29.8,1
2025-07-25T21:30:00-04:00,7/25/2025 21:30,74.7,75,0.2,1.1,14.8,142,0,0,0,0.94,1.14,180.31,30.23,66,0,0,29.8,1
2025-07-25T21:25:00-04:00,7/25/2025 21:25,75,75.3,0,0,14.8,157,0,0,0,0.94,1.14,180.31,30.22,66,0,0,29.8,1
2025-07-25T21:20:00-04:00,7/25/2025 21:20,75.2,75.5,0.7,1.1,14.8,134,0,0,0,0.94,1.14,180.31,30.22,65,0,0,29.8,1
2025-07-25T21:15:00-04:00,7/25/2025 21:15,75.6,75.9,0.4,1.1,14.8,151,0,0,0,0.94,1.14,180.31,30.22,65,0,0,29.8,1
2025-07-25T21:10:00-04:00,7/25/2025 21:10,75.7,76,0.7,1.1,14.8,104,0,0,0,0.94,1.14,180.31,30.21,64,0,0,29.79,1
2025-07-25T21:05:00-04:00,7/25/2025 21:05,76.1,76.4,0,0,14.8,143,0,0,0,0.94,1.14,180.31,30.21,64,0,0,29.79,1
2025-07-25T21:00:00-04:00,7/25/2025 21:00,76.5,76.8,3.4,4.5,14.8,53,0,0,0,0.94,1.14,180.31,30.21,63,0,0,29.79,1
2025-07-25T20:56:00-04:00,7/25/2025 20:56,76.6,76.9,2,3.4,14.8,74,0,0,0,0.94,1.14,180.31,30.21,63,0,0,29.79,1
2025-07-25T20:50:00-04:00,7/25/2025 20:50,76.8,77.1,2.2,3.4,14.8,86,0,0,0,0.94,1.14,180.31,30.21,63,0,0,29.79,1
2025-07-25T20:45:00-04:00,7/25/2025 20:45,76.8,77.2,0.9,1.1,14.8,177,0,0,0,0.94,1.14,180.31,30.2,64,0,0,29.78,1
2025-07-25T20:40:00-04:00,7/25/2025 20:40,77,77.4,0.2,1.1,14.8,182,0,0,0,0.94,1.14,180.31,30.2,64,0,0,29.78,1
2025-07-25T20:36:00-04:00,7/25/2025 20:36,77.2,77.6,2.5,3.4,14.8,143,0,0,0,0.94,1.14,180.31,30.2,64,0,0,29.78,1
2025-07-25T20:30:00-04:00,7/25/2025 20:30,77.7,78.2,1.3,2.2,14.8,159,0,0,0,0.94,1.14,180.31,30.2,64,0,0,29.78,1
2025-07-25T20:25:00-04:00,7/25/2025 20:25,78.1,78.6,2.5,4.5,14.8,110,0,0,0,0.94,1.14,180.31,30.2,64,0,0,29.78,1
2025-07-25T20:20:00-04:00,7/25/2025 20:20,78.3,78.8,1.6,2.2,14.8,89,0,0,0,0.94,1.14,180.31,30.19,64,0,0,29.77,1
2025-07-25T20:16:00-04:00,7/25/2025 20:16,78.4,79,2.9,4.5,14.8,40,0,0,0,0.94,1.14,180.31,30.19,65,0,1.7,29.77,1
2025-07-25T20:10:00-04:00,7/25/2025 20:10,78.4,79.1,2.5,3.4,14.8,76,0,0,0,0.94,1.14,180.31,30.19,68,0,2.6,29.77,1
2025-07-25T20:05:00-04:00,7/25/2025 20:05,78.6,79.4,0.7,1.1,14.8,144,0,0,0,0.94,1.14,180.31,30.18,69,0,4.3,29.76,1
2025-07-25T20:00:00-04:00,7/25/2025 20:00,78.8,79.7,3.8,6.9,14.8,69,0,0,0,0.94,1.14,180.31,30.18,71,0,7.3,29.76,1
2025-07-25T19:56:00-04:00,7/25/2025 19:56,79,80,0.9,2.2,14.8,63,0,0,0,0.94,1.14,180.31,30.18,72,0,9.5,29.76,1
2025-07-25T19:50:00-04:00,7/25/2025 19:50,79.2,80.2,2.5,3.4,14.8,64,0,0,0,0.94,1.14,180.31,30.17,72,0,13.3,29.75,1
2025-07-25T19:45:00-04:00,7/25/2025 19:45,79,80,2.2,2.2,14.8,98,0,0,0,0.94,1.14,180.31,30.17,73,0,20.8,29.75,1
2025-07-25T19:40:00-04:00,7/25/2025 19:40,79,80,0,0,14.8,141,0,0,0,0.94,1.14,180.31,30.17,73,0,26.4,29.75,1
2025-07-25T19:36:00-04:00,7/25/2025 19:36,79,80,0,0,14.8,146,0,0,0,0.94,1.14,180.31,30.16,73,0,31.6,29.74,1
2025-07-25T19:30:00-04:00,7/25/2025 19:30,79,80,1.1,2.2,14.8,128,0,0,0,0.94,1.14,180.31,30.16,73,0,35.5,29.74,1
2025-07-25T19:25:00-04:00,7/25/2025 19:25,79.3,80.4,0,0,14.8,145,0,0,0,0.94,1.14,180.31,30.15,73,0,36.3,29.73,1
2025-07-25T19:20:00-04:00,7/25/2025 19:20,79.5,80.5,0.9,1.1,14.8,109,0,0,0,0.94,1.14,180.31,30.15,72,0,43.8,29.73,1
2025-07-25T19:16:00-04:00,7/25/2025 19:16,79.5,80.5,0,0,14.8,112,0,0,0,0.94,1.14,180.31,30.15,72,0,50.6,29.73,1
2025-07-25T19:10:00-04:00,7/25/2025 19:10,79.7,80.8,0,0,14.8,133,0,0,0,0.94,1.14,180.31,30.15,72,0,56.8,29.73,1
2025-07-25T19:05:00-04:00,7/25/2025 19:05,79.9,81,2.2,3.4,14.8,80,0,0,0,0.94,1.14,180.31,30.14,72,0,59,29.72,1
2025-07-25T19:00:00-04:00,7/25/2025 19:00,80.1,83.2,1.3,2.2,14.8,92,0,0,0,0.94,1.14,180.31,30.14,71,0,59,29.72,1
2025-07-25T18:56:00-04:00,7/25/2025 18:56,80.2,83.4,1.1,1.1,14.8,120,0,0,0,0.94,1.14,180.31,30.14,71,0,59.8,29.72,1
2025-07-25T18:50:00-04:00,7/25/2025 18:50,80.4,83.6,2.9,3.4,14.8,85,0,0,0,0.94,1.14,180.31,30.14,70,0,67.7,29.72,1
2025-07-25T18:45:00-04:00,7/25/2025 18:45,80.6,83.9,2.5,3.4,14.8,38,0,0,0,0.94,1.14,180.31,30.13,70,0,75.8,29.71,1
2025-07-25T18:40:00-04:00,7/25/2025 18:40,80.8,84.1,2.5,3.4,14.8,49,0,0,0,0.94,1.14,180.31,30.13,69,0,83.2,29.71,1
2025-07-25T18:36:00-04:00,7/25/2025 18:36,80.8,84.1,2.5,3.4,14.8,80,0,0,0,0.94,1.14,180.31,30.13,69,0,88.8,29.71,1
2025-07-25T18:30:00-04:00,7/25/2025 18:30,81.1,84.5,2.7,3.4,14.8,99,0,0,0,0.94,1.14,180.31,30.13,68,0,92.4,29.71,1
2025-07-25T18:25:00-04:00,7/25/2025 18:25,81.3,84.8,1.3,2.2,14.8,148,0,0,0,0.94,1.14,180.31,30.13,68,0,93.2,29.71,1
2025-07-25T18:20:00-04:00,7/25/2025 18:20,81.5,85.1,4.5,5.8,14.8,86,0,0,0,0.94,1.14,180.31,30.12,68,0,94.9,29.7,1
2025-07-25T18:16:00-04:00,7/25/2025 18:16,81.9,86,4.9,5.8,14.8,33,0,0,0,0.94,1.14,180.31,30.12,69,0,99.3,29.7,1
2025-07-25T18:10:00-04:00,7/25/2025 18:10,82.4,87,1.3,3.4,14.8,89,0,0,0,0.94,1.14,180.31,30.12,69,1,130,29.7,1
2025-07-25T18:05:00-04:00,7/25/2025 18:05,82.8,87.7,3.1,4.5,14.8,79,0,0,0,0.94,1.14,180.31,30.11,69,1,139.2,29.7,1
2025-07-25T18:00:00-04:00,7/25/2025 18:00,82.8,87.7,0.9,1.1,14.8,45,0,0,0,0.94,1.14,180.31,30.11,69,1,171.3,29.7,1
2025-07-25T17:56:00-04:00,7/25/2025 17:56,82.8,88,1.3,2.2,14.8,141,0,0,0,0.94,1.14,180.31,30.11,70,2,222,29.69,1
2025-07-25T17:50:00-04:00,7/25/2025 17:50,82.8,87.5,2.2,3.4,14.8,51,0,0,0,0.94,1.14,180.31,30.11,68,1,169.6,29.69,1
2025-07-25T17:45:00-04:00,7/25/2025 17:45,82.6,87.3,3.1,3.4,14.8,77,0,0,0,0.94,1.14,180.31,30.11,69,1,167.8,29.69,1
2025-07-25T17:40:00-04:00,7/25/2025 17:40,81.1,85,4.3,4.5,14.8,2,0,0,0,0.94,1.14,180.31,30.1,71,1,129.7,29.68,1
2025-07-25T17:35:00-04:00,7/25/2025 17:35,78.6,79.8,0.9,1.1,14.8,190,0,0,0,0.94,1.14,180.31,30.1,77,1,123.2,29.68,1
2025-07-25T17:30:00-04:00,7/25/2025 17:30,76.6,77.7,0.2,1.1,14.8,150,0,0,0,0.94,1.14,180.31,30.09,80,1,113.7,29.67,1
2025-07-25T17:25:00-04:00,7/25/2025 17:25,77.7,78.8,3.4,3.4,14.8,190,0,0,0,0.94,1.14,180.31,30.09,77,1,115.4,29.67,1
2025-07-25T17:20:00-04:00,7/25/2025 17:20,77.9,79.1,0,0,14.8,120,0,0,0,0.94,1.14,180.31,30.09,79,1,100.2,29.67,1
2025-07-25T17:15:00-04:00,7/25/2025 17:15,76.5,77.7,0,0,14.8,128,0,0,0,0.94,1.14,180.31,30.08,81,0,59.8,29.66,1
2025-07-25T17:10:00-04:00,7/25/2025 17:10,76.8,77.8,2.9,3.4,14.8,192,0,0,0,0.94,1.14,180.31,30.08,78,0,47.2,29.66,1
2025-07-25T17:05:00-04:00,7/25/2025 17:05,77.9,78.9,4.9,5.8,14.8,210,0,0,0,0.94,1.14,180.31,30.08,75,1,144.8,29.66,1
2025-07-25T17:00:00-04:00,7/25/2025 17:00,77.2,78.4,2.5,3.4,14.8,199,0,0,0,0.94,1.14,180.31,30.08,80,4,426.3,29.66,1
2025-07-25T16:55:00-04:00,7/25/2025 16:55,76.5,77.6,3.1,3.4,14.8,206,0,0,0,0.94,1.14,180.31,30.07,80,1,170.4,29.66,1
2025-07-25T16:50:00-04:00,7/25/2025 16:50,75.4,76.4,5.6,5.8,14.8,215,0,0,0,0.94,1.14,180.31,30.07,81,2,214.2,29.65,1
2025-07-25T16:45:00-04:00,7/25/2025 16:45,74.8,75.7,7.4,8.1,14.8,215,0,0,0,0.94,1.14,180.31,30.08,80,2,255.4,29.66,1
2025-07-25T16:40:00-04:00,7/25/2025 16:40,75.9,77,3.6,4.5,14.8,210,0,0,0,0.94,1.14,180.31,30.08,80,4,480.2,29.66,1
2025-07-25T16:35:00-04:00,7/25/2025 16:35,74.7,75.7,2.5,3.4,14.8,203,0,0,0,0.94,1.14,180.31,30.08,81,5,582.1,29.66,1
2025-07-25T16:30:00-04:00,7/25/2025 16:30,76.8,77.8,4.9,5.8,14.8,216,0,0,0,0.94,1.14,180.31,30.08,76,5,566.9,29.66,1
2025-07-25T16:25:00-04:00,7/25/2025 16:25,81.5,85.9,3.4,3.4,14.8,199,0,0,0,0.94,1.14,180.31,30.08,72,2,225.1,29.66,1
2025-07-25T16:20:00-04:00,7/25/2025 16:20,80.1,84.2,0,0,14.8,171,0,0,0,0.94,1.14,180.31,30.07,78,2,223.8,29.66,1
2025-07-25T16:15:00-04:00,7/25/2025 16:15,78.1,79.3,0,0,14.8,171,0,0,0,0.94,1.14,180.31,30.07,79,3,371.8,29.66,1
2025-07-25T16:10:00-04:00,7/25/2025 16:10,76.8,77.8,0,0,14.8,171,0,0,0,0.94,1.14,180.31,30.07,78,4,452.4,29.65,1
2025-07-25T16:05:00-04:00,7/25/2025 16:05,77.9,79,0,0,14.8,173,0,0,0,0.94,1.14,180.31,30.07,76,4,423.3,29.65,1
2025-07-25T16:00:00-04:00,7/25/2025 16:00,80.1,83.6,0,0,14.8,173,0,0,0,0.94,1.14,180.31,30.08,74,7,724.8,29.66,1
2025-07-25T15:55:00-04:00,7/25/2025 15:55,79.3,80.4,0,0,14.8,171,0,0,0,0.94,1.14,180.31,30.07,74,5,595.5,29.65,1
2025-07-25T15:50:00-04:00,7/25/2025 15:50,80.2,83.7,0,0,14.8,172,0,0,0,0.94,1.14,180.31,30.08,73,5,524.8,29.66,1
2025-07-25T15:45:00-04:00,7/25/2025 15:45,79.7,80.9,0,0,14.8,171,0,0,0,0.94,1.14,180.31,30.08,76,3,338.8,29.66,1
2025-07-25T15:40:00-04:00,7/25/2025 15:40,80.1,83.8,0,0,14.8,172,0,0,0,0.94,1.14,180.31,30.08,75,2,244.2,29.66,1
2025-07-25T15:35:00-04:00,7/25/2025 15:35,78.8,80,0,0,14.8,165,0,0,0,0.94,1.14,180.31,30.08,78,2,249.8,29.66,1
2025-07-25T15:30:00-04:00,7/25/2025 15:30,78.1,79.3,0,0,14.8,166,0,0,0,0.94,1.14,180.31,30.08,79,2,253.2,29.66,1
2025-07-25T15:25:00-04:00,7/25/2025 15:25,76.6,77.7,0,0,14.8,166,0,0,0,0.94,1.14,180.31,30.09,80,1,196,29.67,1
2025-07-25T15:20:00-04:00,7/25/2025 15:20,76.3,77.3,0.9,1.1,14.8,166,0,0,0,0.94,1.14,180.31,30.08,78,2,238.9,29.66,1
2025-07-25T15:15:00-04:00,7/25/2025 15:15,75.6,76.6,0.7,1.1,14.8,166,0,0,0,0.94,1.14,180.31,30.08,79,3,318.3,29.66,1
2025-07-25T15:10:00-04:00,7/25/2025 15:10,75,76,1.1,1.1,14.8,160,0,0,0,0.94,1.14,180.31,30.08,80,3,400.4,29.66,1
2025-07-25T15:05:00-04:00,7/25/2025 15:05,73.4,74.3,0.7,1.1,14.8,119,0,0,0,0.94,1.14,180.31,30.08,82,5,540.5,29.66,1
2025-07-25T15:00:00-04:00,7/25/2025 15:00,73.4,74.2,3.4,3.4,14.8,32,0,0,0,0.94,1.14,180.31,30.08,81,3,367,29.66,1
2025-07-25T14:55:00-04:00,7/25/2025 14:55,74.3,75.2,1.1,1.1,14.8,114,0,0,0,0.94,1.14,180.31,30.08,81,6,657.5,29.66,1
2025-07-25T14:50:00-04:00,7/25/2025 14:50,73.4,74.3,0,0,14.8,142,0,0,0,0.94,1.14,180.31,30.09,82,2,272.8,29.67,1
2025-07-25T14:45:00-04:00,7/25/2025 14:45,72.3,73.1,0,0,14.8,147,0,0,0,0.94,1.14,180.31,30.09,83,2,265,29.68,1
2025-07-25T14:40:00-04:00,7/25/2025 14:40,71.2,72,0,0,14.8,152,0,0,0,0.94,1.14,180.31,30.09,85,2,273.3,29.67,1
2025-07-25T14:35:00-04:00,7/25/2025 14:35,70.5,71.3,0,0,14.8,154,0,0,0,0.94,1.14,180.31,30.08,87,3,331.8,29.66,1
2025-07-25T14:30:00-04:00,7/25/2025 14:30,68.9,69.6,0,0,14.8,171,0,0,0,0.94,1.14,180.31,30.09,87,3,409,29.67,1
2025-07-25T14:25:00-04:00,7/25/2025 14:25,69.6,70.3,3.6,4.5,14.8,199,0,0,0,0.94,1.14,180.31,30.09,85,1,181.3,29.67,1
2025-07-25T14:20:00-04:00,7/25/2025 14:20,70.9,71.7,3.1,3.4,14.8,190,0,0,0,0.94,1.14,180.31,30.09,85,1,190.4,29.67,1
2025-07-25T14:15:00-04:00,7/25/2025 14:15,70.5,71.2,0.4,1.1,14.8,167,0,0,0,0.94,1.14,180.31,30.09,85,2,248.1,29.67,1
2025-07-25T14:10:00-04:00,7/25/2025 14:10,69.6,70.3,1.3,2.2,14.8,201,0,0,0,0.94,1.14,180.31,30.09,87,1,199,29.67,1
2025-07-25T14:05:00-04:00,7/25/2025 14:05,68.4,69,5.6,5.8,14.8,214,0,0,0,0.94,1.14,180.31,30.09,87,1,167.8,29.67,1
2025-07-25T14:00:00-04:00,7/25/2025 14:00,68,68,2,2.2,14.8,192,0,0,0,0.94,1.14,180.31,30.09,87,1,117.1,29.67,1
2025-07-25T13:55:00-04:00,7/25/2025 13:55,69.6,70.2,5.4,5.8,14.8,215,0,0,0,0.94,1.14,180.31,30.09,83,1,112.3,29.67,1
2025-07-25T13:50:00-04:00,7/25/2025 13:50,72.5,73.3,2.5,3.4,14.8,193,0,0,0,0.94,1.14,180.31,30.09,82,1,125.8,29.68,1
2025-07-25T13:45:00-04:00,7/25/2025 13:45,71.4,72.2,2.7,3.4,14.8,197,0,0,0,0.94,1.14,180.31,30.09,85,1,193.1,29.68,1
2025-07-25T13:40:00-04:00,7/25/2025 13:40,70.9,71.6,0,0,14.8,148,0,0,0,0.94,1.14,180.31,30.09,84,2,301.9,29.67,1
2025-07-25T13:35:00-04:00,7/25/2025 13:35,70.5,71.3,2.9,3.4,14.8,198,0,0,0,0.94,1.14,180.31,30.09,86,3,307.9,29.67,1
2025-07-25T13:30:00-04:00,7/25/2025 13:30,69.4,70.1,3.8,4.5,14.8,207,0,0,0,0.94,1.14,180.31,30.1,87,3,332.6,29.68,1
2025-07-25T13:25:00-04:00,7/25/2025 13:25,68.2,68.9,4.9,5.8,14.8,214,0,0,0,0.94,1.14,180.31,30.09,88,3,350,29.67,1
2025-07-25T13:20:00-04:00,7/25/2025 13:20,67.5,67.5,5.6,5.8,14.8,211,0,0,0,0.94,1.14,180.31,30.09,87,4,483.2,29.67,1
2025-07-25T13:15:00-04:00,7/25/2025 13:15,69.8,70.4,6,6.9,14.8,216,0,0,0,0.94,1.14,180.31,30.09,83,2,304.5,29.67,1
2025-07-25T13:10:00-04:00,7/25/2025 13:10,70.2,71,3.1,3.4,14.8,204,0,0,0,0.94,1.14,180.31,30.09,86,2,252.4,29.67,1
2025-07-25T13:05:00-04:00,7/25/2025 13:05,70,70.8,5.4,6.9,14.8,206,0,0,0,0.94,1.14,180.31,30.09,87,1,189.5,29.67,1
2025-07-25T13:00:00-04:00,7/25/2025 13:00,68.5,69.2,4.5,5.8,14.8,217,0,0,0,0.94,1.14,180.31,30.08,88,2,220.7,29.66,1
2025-07-25T12:55:00-04:00,7/25/2025 12:55,68.9,69.5,5.4,6.9,14.8,219,0,0,0,0.94,1.14,180.31,30.08,86,2,213.8,29.66,1
2025-07-25T12:50:00-04:00,7/25/2025 12:50,69.1,69.8,5.8,6.9,14.8,210,0,0,0,0.94,1.14,180.31,30.09,87,1,168.2,29.67,1
2025-07-25T12:45:00-04:00,7/25/2025 12:45,69.1,69.8,4,4.5,14.8,203,0,0,0,0.94,1.14,180.31,30.09,88,1,154.8,29.67,1
